Meter_id,Meter Detection,Average_volume,Category,Std of volume,Monthly changing rate,Cust_type,Max_volume,Meter_size,Min_volume,Estimated water_loss
4.19E+17,1,16.31,,16.42,-0.05,COMMERCIAL,98.67,2,7.75,
4.19E+17,1,18.48,,5.73,-0.25,MULTI-FAMILY,33.31,0.63,6.06,
4.19E+17,1,5.3,,2.53,-0.03,RESIDENTIAL,9.13,1,0,
4.19E+17,1,7.42,,4.19,0.18,RESIDENTIAL,16.13,0.63,0,
4.20E+17,1,0.63,,0.75,0,COMMERCIAL,3.98,0.63,0,
4.20E+17,1,19.9,,8.02,0.33,RESIDENTIAL,36.56,0.63,6.25,
4.20E+17,1,27.37,,81.22,0.95,RESIDENTIAL,538.6,1,0,
4.20E+17,1,4.22,,3.56,-0.12,RESIDENTIAL,17.23,0.63,0.7,
4.20E+17,1,193.72,,307.29,0.02,MULTI-FAMILY,1586.62,0.75,0.19,
4.20E+17,1,193.72,,307.29,0.02,COMMERCIAL,1586.62,4,0.19,
4.20E+17,1,193.72,,307.29,0.02,BOAT DOCK,1586.62,3,0.19,
4.20E+17,1,193.72,,307.29,0.02,RESIDENTIAL,1586.62,1,0.19,
4.20E+17,1,193.72,,307.29,0.02,RESIDENTIAL,1586.62,0.75,0.19,
4.20E+17,1,193.72,,307.29,0.02,BOAT DOCK,1586.62,6,0.19,
4.20E+17,1,193.72,,307.29,0.02,COMMERCIAL,1586.62,3,0.19,
4.20E+17,1,193.72,,307.29,0.02,BOAT DOCK,1586.62,4,0.19,
4.20E+17,1,11.09,,4.87,-0.13,RESIDENTIAL,22.79,0.63,4.01,
4.20E+17,1,68.82,,22.18,0.53,COMMERCIAL,129.44,1.5,36.92,
4.20E+17,1,18.98,,5.58,0.16,RESIDENTIAL,28.85,0.63,0,
4.20E+17,1,13.6,,5.07,-0.11,MULTI-FAMILY,26.65,1,2.21,
4.20E+17,1,8.75,,1.72,-0.02,MULTI-FAMILY,14.48,0.63,2.9,
4.20E+17,1,12.94,,7.01,-0.08,MULTI-FAMILY,48.82,0.63,5.42,
4.20E+17,1,15.9,,4.16,-0.38,RESIDENTIAL,30.67,0.63,10.1,
4.20E+17,1,5.36,,1.79,-0.01,RESIDENTIAL,11.58,0.63,2.14,
4.21E+17,1,10.72,,2.41,-0.19,MULTI-FAMILY,16.56,0.63,4.86,
4.21E+17,1,0.91,,0.59,0.05,RESIDENTIAL,1.57,1,0,
4.21E+17,-1,-0.29,Zero Read,-0.05,-0.03,SPRINKLER,-0.03,1,-0.16,164.48
4.21E+17,1,6.98,,5.96,0.74,COMMERCIAL,37.05,0.63,0,
4.21E+17,1,18.33,,8.69,-0.28,RESIDENTIAL,41.79,0.63,5.21,
4.21E+17,1,280.08,,219.95,0.04,BOAT DOCK,1208.73,3,3.73,
4.21E+17,1,280.08,,219.95,0.04,MULTI-FAMILY,1208.73,3,3.73,
4.21E+17,1,280.08,,219.95,0.04,COMMERCIAL,1208.73,4,3.73,
4.21E+17,1,280.08,,219.95,0.04,MULTI-FAMILY,1208.73,0.75,3.73,
4.21E+17,1,280.08,,219.95,0.04,MULTI-FAMILY,1208.73,4,3.73,
4.21E+17,1,280.08,,219.95,0.04,BOAT DOCK,1208.73,4,3.73,
4.21E+17,1,4.85,,1.76,-0.03,RESIDENTIAL,7.84,0.63,0.79,
4.21E+17,1,14.7,,2.15,0.11,MULTI-FAMILY,19.47,0.63,10.7,
4.21E+17,1,9.37,,6.97,-0.13,RESIDENTIAL,24.34,1,1.84,
4.21E+17,1,6.75,,2.09,0.09,RESIDENTIAL,13.46,1,2.24,
4.22E+17,1,2.2,,1.22,-0.01,MULTI-FAMILY,7.12,1,0,
4.22E+17,1,8.38,,2.8,0.12,RESIDENTIAL,13.61,0.63,3.86,
4.22E+17,1,6.2,,2.76,-0.03,RESIDENTIAL,14.59,0.63,2.04,
4.22E+17,1,69.45,,16.42,-1.72,COMMERCIAL,108.34,2,37.28,
4.22E+17,1,7.33,,1.51,-0.06,RESIDENTIAL,11.77,0.63,3.04,
4.22E+17,1,153.07,,161.81,0,MULTI-FAMILY,902.01,4,0,
4.22E+17,1,153.07,,161.81,0,BOAT DOCK,902.01,4,0,
4.22E+17,1,153.07,,161.81,0,COMMERCIAL,902.01,3,0,
4.22E+17,1,153.07,,161.81,0,MULTI-FAMILY,902.01,1,0,
4.22E+17,1,153.07,,161.81,0,HOSPITAL,902.01,4,0,
4.22E+17,1,153.07,,161.81,0,MULTI-FAMILY,902.01,3,0,
4.22E+17,1,153.07,,161.81,0,MULTI-FAMILY,902.01,0.75,0,
4.22E+17,1,153.07,,161.81,0,COLLEGE AND UNIVERSITY,902.01,3,0,
4.22E+17,1,153.07,,161.81,0,RESIDENTIAL,902.01,1,0,
4.22E+17,1,8.48,,3.11,-0.03,RESIDENTIAL,19.24,0.63,3.68,
4.22E+17,1,4,,2.42,-0.04,RESIDENTIAL,9.67,0.63,1.42,
4.23E+17,1,4.9,,0.56,-0.03,RESIDENTIAL,6.09,0.63,3.86,
4.23E+17,1,6.78,,2.52,-0.04,MULTI-FAMILY,12.82,0.63,1.42,
4.23E+17,1,40.89,,21.77,1.51,RESIDENTIAL,88.99,1,2.76,
4.23E+17,1,1.05,,0.87,0.13,RESIDENTIAL,2.94,0.63,0,
4.23E+17,1,193.34,,321.42,-0.01,BOAT DOCK,1413.09,3,0,
4.23E+17,1,193.34,,321.42,-0.01,MULTI-FAMILY,1413.09,1,0,
4.23E+17,1,193.34,,321.42,-0.01,BOAT DOCK,1413.09,4,0,
4.23E+17,1,193.34,,321.42,-0.01,COLLEGE AND UNIVERSITY,1413.09,4,0,
4.23E+17,1,193.34,,321.42,-0.01,RESIDENTIAL,1413.09,0.75,0,
4.23E+17,1,193.34,,321.42,-0.01,MULTI-FAMILY,1413.09,0.75,0,
4.23E+17,1,193.34,,321.42,-0.01,MULTI-FAMILY,1413.09,4,0,
4.23E+17,1,193.34,,321.42,-0.01,COMMERCIAL,1413.09,6,0,
4.23E+17,1,6.95,,1.65,-0.15,MULTI-FAMILY,10.96,0.63,4.01,
4.23E+17,1,9.44,,11.5,-0.57,RESIDENTIAL,90.54,1,0,
4.23E+17,1,9.44,,11.5,-0.57,RESIDENTIAL,90.54,0.63,0,
4.23E+17,1,12.66,,4.19,-0.11,RESIDENTIAL,22.44,1,6.33,
4.23E+17,1,7.22,,1.95,0.13,MULTI-FAMILY,10.82,0.63,2.24,
4.23E+17,1,3.78,,0.51,0.03,RESIDENTIAL,5.03,0.63,2.31,
4.24E+17,1,6.55,,3.59,-0.1,MULTI-FAMILY,21.28,0.63,2.36,
4.24E+17,1,5.77,,1.16,-0.01,RESIDENTIAL,9.89,0.63,4.01,
4.24E+17,1,19.65,,9.65,0.19,RESIDENTIAL,49.51,1,5.91,
4.24E+17,1,10.55,,5.91,0.38,RESIDENTIAL,21.41,1,0,
4.24E+17,1,4.06,,2.91,0,RESIDENTIAL,11.42,0.63,0,
4.24E+17,1,8.41,,4.95,1.76,RESIDENTIAL,17.29,0.63,2.43,
4.24E+17,1,14.44,,5.36,-0.05,RESIDENTIAL,21.24,1,7.23,
4.24E+17,1,8.34,,2.15,-0.09,MULTI-FAMILY,17.01,0.63,4.64,
4.24E+17,1,91.2,,76.91,-0.03,HOSPITAL,424.36,4,0,
4.24E+17,1,91.2,,76.91,-0.03,BOAT DOCK,424.36,3,0,
4.24E+17,1,91.2,,76.91,-0.03,COMMERCIAL,424.36,3,0,
4.24E+17,1,91.2,,76.91,-0.03,MULTI-FAMILY,424.36,4,0,
4.24E+17,1,91.2,,76.91,-0.03,RESIDENTIAL,424.36,1,0,
4.24E+17,1,91.2,,76.91,-0.03,COLLEGE AND UNIVERSITY,424.36,4,0,
4.24E+17,1,4.4,,1.99,-0.04,RESIDENTIAL,9.93,0.63,1.32,
4.24E+17,1,5.45,,4.29,-0.1,RESIDENTIAL,23.89,1,1.1,
4.25E+17,1,0.62,,0.82,0.44,RESIDENTIAL,2.21,1,0,
4.25E+17,1,22.44,,6.16,-0.12,RESIDENTIAL,35.22,0.63,10.52,
4.25E+17,-1,,Negative Read,,,,,,,
4.25E+17,1,9.7,,25.46,-0.01,MULTI-FAMILY,179.53,0.63,0,
4.25E+17,1,23.33,,5.15,-0.11,RESIDENTIAL,34.75,0.63,14.17,
4.25E+17,1,2.83,,1.8,-0.03,MULTI-FAMILY,7.36,0.63,0,
4.25E+17,1,7.09,,2.9,-0.06,MULTI-FAMILY,15.82,0.63,4.34,
4.26E+17,1,11.08,,4.62,0.29,RESIDENTIAL,20.23,0.63,2.71,
4.26E+17,1,10.71,,2.88,-0.02,RESIDENTIAL,15.45,0.63,2.99,
4.26E+17,1,2.77,,2.24,-1.35,RESIDENTIAL,5.5,1,0,
4.26E+17,1,9.5,,3.05,-0.12,RESIDENTIAL,17.29,0.63,4.49,
4.26E+17,1,14.64,,5,-0.26,RESIDENTIAL,27.59,0.63,0,
4.26E+17,-1,-0.42,,-0.06,-0.04,POOL,-0.03,2,-0.02,30.34
4.26E+17,1,2.9,,0.85,-0.03,RESIDENTIAL,5.42,0.63,1.29,
4.26E+17,1,4.16,,1.28,0.11,RESIDENTIAL,6.15,0.63,0.74,
4.26E+17,-1,1.4,Zero Read,0.28,-0.04,COLLEGE AND UNIVERSITY,0.11,6,-0.16,10425.06
4.26E+17,-1,1.4,Zero Read,0.28,-0.04,MULTI-FAMILY,0.11,0.75,-0.16,10425.06
4.26E+17,-1,1.4,Zero Read,0.28,-0.04,COMMERCIAL,0.11,3,-0.16,10425.06
4.26E+17,-1,1.4,Zero Read,0.28,-0.04,RESIDENTIAL,0.11,0.75,-0.16,10425.06
4.26E+17,-1,1.4,Zero Read,0.28,-0.04,BOAT DOCK,0.11,4,-0.16,10425.06
4.26E+17,-1,1.4,Zero Read,0.28,-0.04,COMMERCIAL,0.11,4,-0.16,10425.06
4.26E+17,-1,1.4,Zero Read,0.28,-0.04,COMMERCIAL,0.11,6,-0.16,10425.06
4.26E+17,-1,1.4,Zero Read,0.28,-0.04,MULTI-FAMILY,0.11,3,-0.16,10425.06
4.26E+17,1,29.16,,16.8,1.15,RESIDENTIAL,59.61,1,0,
4.26E+17,1,2.03,,1.08,-0.27,RESIDENTIAL,6.55,0.63,1.09,
4.26E+17,1,4.75,,1.96,-0.01,RESIDENTIAL,9.05,1,1.29,
4.27E+17,1,3.67,,0.55,0.04,RESIDENTIAL,4.64,0.63,2.58,
4.27E+17,1,57.28,,44.19,-1.44,CITY,196.36,2,0,
4.27E+17,1,21.77,,5.68,-0.39,RESIDENTIAL,32.06,1,13.03,
4.27E+17,1,7,,2.86,0.97,RESIDENTIAL,9.84,1,0,
4.27E+17,-1,,Negative Read,,,,,,,
4.27E+17,1,9.6,,4.03,-0.13,RESIDENTIAL,17.58,0.63,3.16,
4.27E+17,1,6.91,,2.93,0.16,MULTI-FAMILY,14.07,0.63,2.66,
4.27E+17,1,9.81,,2.19,0.05,MULTI-FAMILY,12.88,0.63,4.81,
4.27E+17,1,6.86,,1.21,-0.01,RESIDENTIAL,9.93,0.63,3.56,
4.27E+17,1,9.9,,1.7,0.08,MULTI-FAMILY,17.74,1,7.7,
4.27E+17,-1,1.83,,0.4,-0.04,COMMERCIAL,0.13,4,-0.16,11984.55
4.27E+17,-1,1.83,,0.4,-0.04,MULTI-FAMILY,0.13,0.75,-0.16,11984.55
4.27E+17,-1,1.83,,0.4,-0.04,BOAT DOCK,0.13,4,-0.16,11984.55
4.27E+17,-1,1.83,,0.4,-0.04,MULTI-FAMILY,0.13,4,-0.16,11984.55
4.27E+17,-1,1.83,,0.4,-0.04,CONSOLIDATED,0.13,3,-0.16,11984.55
4.27E+17,-1,1.83,,0.4,-0.04,BOAT DOCK,0.13,6,-0.16,11984.55
4.27E+17,-1,1.83,,0.4,-0.04,BOAT DOCK,0.13,3,-0.16,11984.55
4.27E+17,-1,1.83,,0.4,-0.04,COMMERCIAL,0.13,6,-0.16,11984.55
4.27E+17,-1,1.83,,0.4,-0.04,COLLEGE AND UNIVERSITY,0.13,4,-0.16,11984.55
4.27E+17,-1,1.83,,0.4,-0.04,RESIDENTIAL,0.13,0.75,-0.16,11984.55
4.27E+17,-1,1.83,,0.4,-0.04,RESIDENTIAL,0.13,3,-0.16,11984.55
4.27E+17,-1,1.83,,0.4,-0.04,RESIDENTIAL,0.13,1,-0.16,11984.55
4.27E+17,-1,1.83,,0.4,-0.04,COMMERCIAL,0.13,3,-0.16,11984.55
4.27E+17,1,10.65,,3.67,0.55,RESIDENTIAL,17.74,1,0.5,
4.27E+17,1,5.74,,0.72,-0.02,MULTI-FAMILY,7.87,0.63,4.27,
4.27E+17,1,8.99,,3.19,0.25,RESIDENTIAL,21.34,1,3.67,
4.27E+17,-1,-0.1,,-0.05,-0.05,SPRINKLER,-0.03,2,0.23,109.42
4.27E+17,1,13.61,,10.12,0.06,MULTI-FAMILY,52.36,1,2.36,
4.28E+17,1,9.8,,2.81,-0.16,RESIDENTIAL,18.19,0.63,5.03,
4.28E+17,1,8.5,,3.28,0.19,MULTI-FAMILY,13.09,0.63,1.45,
4.28E+17,1,1.87,,1.21,-0.03,RESIDENTIAL,6.19,0.63,0.83,
4.28E+17,-1,1.36,,0.04,-0.04,HOSPITAL,0.01,4,-0.07,2462.58
4.28E+17,-1,1.36,,0.04,-0.04,COLLEGE AND UNIVERSITY,0.01,3,-0.07,2462.58
4.28E+17,-1,1.36,,0.04,-0.04,HOTEL,0.01,6,-0.07,2462.58
4.28E+17,1,5.58,,2.36,-0.04,RESIDENTIAL,13.54,0.63,2.49,
4.28E+17,1,3.5,,2.21,0.1,RESIDENTIAL,9.93,0.63,1.42,
4.28E+17,1,2.01,,0.86,-0.01,RESIDENTIAL,4.72,0.63,1.05,
4.28E+17,1,6.93,,2.21,-0.13,MULTI-FAMILY,11.4,0.63,3.92,
4.28E+17,1,9.38,,21.24,-0.18,MULTI-FAMILY,134.65,0.63,0,
4.28E+17,1,3.68,,1.52,0.06,RESIDENTIAL,6.56,0.63,0.74,
4.28E+17,1,9.29,,3.76,0,RESIDENTIAL,28.59,0.63,5.36,
4.29E+17,1,8.13,,8.18,0.44,RESIDENTIAL,32.54,1,0,
4.29E+17,1,7.77,,3.39,0.1,RESIDENTIAL,18.76,1,2.01,
4.29E+17,1,10.79,,4.02,-0.05,MULTI-FAMILY,30.18,1,5.51,
4.29E+17,1,2.3,,1.13,-0.11,MULTI-FAMILY,6.56,1,0,
4.29E+17,1,10.7,,4.34,-0.59,RESIDENTIAL,19.5,0.63,3.21,
4.29E+17,-1,0.43,Zero Read,0.01,-0.04,POOL,-0.02,3,-0.16,614.32
4.29E+17,1,20.35,,5.21,0.06,RESIDENTIAL,30.16,0.63,10.3,
4.29E+17,1,96.59,,30.21,-0.13,MULTI-FAMILY,189.38,2,56.43,
4.29E+17,1,4.14,,0.97,-0.03,RESIDENTIAL,5.94,0.63,0,
4.29E+17,1,15.07,,3.25,0.1,RESIDENTIAL,22.79,0.63,8.55,
4.29E+17,1,3.91,,3.96,0.18,RESIDENTIAL,18.33,1,0,
4.29E+17,1,7.23,,3.73,0.06,RESIDENTIAL,28.21,0.63,0.32,
4.29E+17,1,4.07,,3.22,-0.04,RESIDENTIAL,13.16,0.63,0,
4.30E+17,1,22.97,,15.65,-0.02,MULTI-FAMILY,105.44,1,0,
4.30E+17,1,8.61,,3.03,0.2,RESIDENTIAL,16.14,1,0,
4.30E+17,1,9.2,,10,-0.02,RESIDENTIAL,56.28,0.63,0,
4.30E+17,1,72.01,,42.52,-0.14,COMMERCIAL,201.62,1.5,1.57,
4.30E+17,1,5.5,,3.13,0.02,RESIDENTIAL,19.87,0.63,3.26,
4.30E+17,1,6.53,,1.19,-0.01,RESIDENTIAL,9.13,1,4.64,
4.30E+17,1,5.32,,2.17,-0.08,MULTI-FAMILY,10.45,0.63,2.24,
4.30E+17,1,4.71,,1.91,0.26,RESIDENTIAL,9.93,1,0.4,
4.30E+17,1,22.88,,10.08,0.01,RESIDENTIAL,38.87,0.63,0.67,
4.30E+17,1,31.5,,10.51,-0.32,MULTI-FAMILY,53.08,0.63,11.76,
4.30E+17,1,228.7,,222.94,0,BOAT DOCK,929.51,4,1.23,
4.30E+17,1,228.7,,222.94,0,COMMERCIAL,929.51,3,1.23,
4.30E+17,1,228.7,,222.94,0,MULTI-FAMILY,929.51,0.75,1.23,
4.30E+17,1,228.7,,222.94,0,HOTEL,929.51,3,1.23,
4.30E+17,1,8.66,,1.68,0.04,RESIDENTIAL,12.55,1,6.62,
4.30E+17,1,13.15,,5.91,0.58,RESIDENTIAL,32.54,1,5.8,
4.30E+17,-1,0.05,,-0.06,-0.04,CONSOLIDATED,-0.03,2,1.85,76.92
4.30E+17,1,37.12,,54.21,-0.44,MULTI-FAMILY,377.02,1.5,0,
4.30E+17,1,16.02,,4.53,0.5,RESIDENTIAL,24.65,1,2.53,
4.30E+17,1,12.27,,3.51,0.12,RESIDENTIAL,19.87,1,4.33,
4.30E+17,1,12.89,,3.55,-0.25,RESIDENTIAL,23.22,1,5.7,
4.30E+17,1,8.91,,2.54,-0.17,RESIDENTIAL,14.83,0.63,4.01,
4.31E+17,1,16.03,,6.18,0.21,RESIDENTIAL,36.92,0.63,9.41,
4.31E+17,1,23.69,,12.74,-0.37,RESIDENTIAL,92.41,0.63,0,
4.31E+17,1,23.92,,9.79,-0.62,SPRINKLER,51.7,1,3.74,
4.31E+17,1,15.12,,3.02,-0.01,RESIDENTIAL,20.92,0.63,6.41,
4.31E+17,1,17.66,,4.35,-0.15,RESIDENTIAL,25.38,0.63,10.1,
4.31E+17,-1,0.6,Zero Read,0.02,-0.04,COLLEGE AND UNIVERSITY,-0.02,6,-0.16,877.08
4.31E+17,1,8.64,,1.88,0.15,RESIDENTIAL,12.02,1,3.21,
4.31E+17,1,17.92,,5.21,-0.1,RESIDENTIAL,28.33,0.63,4.49,
4.31E+17,1,13.13,,3.05,0.02,RESIDENTIAL,19.59,1,5.91,
4.31E+17,1,14.97,,7.65,1.26,RESIDENTIAL,28.22,2,0.71,
4.31E+17,-1,,Negative Read,,,,,,,
4.31E+17,1,15.37,,3.14,0.12,RESIDENTIAL,22.07,0.63,9.68,
4.32E+17,1,20.75,,2.87,0.14,MULTI-FAMILY,24.98,1,14.25,
4.32E+17,1,6.01,,1.22,-0.04,RESIDENTIAL,8.13,0.63,2.24,
4.32E+17,1,5.07,,1.33,0.13,MULTI-FAMILY,8.42,0.63,1.75,
4.32E+17,1,3.48,,0.5,0.01,MULTI-FAMILY,4.78,0.63,2.17,
4.32E+17,1,7.49,,2.28,-0.08,RESIDENTIAL,11.22,0.63,2.81,
4.32E+17,1,2.85,,1.37,-0.04,RESIDENTIAL,6.85,1,0,
4.32E+17,1,6.68,,3.41,0.27,RESIDENTIAL,19.18,0.63,1.47,
4.32E+17,1,405.38,,602.84,0,COMMERCIAL,2699.5,3,0,
4.32E+17,1,405.38,,602.84,0,BOAT DOCK,2699.5,4,0,
4.32E+17,1,405.38,,602.84,0,MULTI-FAMILY,2699.5,3,0,
4.32E+17,1,405.38,,602.84,0,MULTI-FAMILY,2699.5,1,0,
4.32E+17,1,405.38,,602.84,0,HOTEL,2699.5,3,0,
4.32E+17,1,405.38,,602.84,0,MULTI-FAMILY,2699.5,0.75,0,
4.32E+17,1,405.38,,602.84,0,RESIDENTIAL,2699.5,0.75,0,
4.32E+17,1,405.38,,602.84,0,BOAT DOCK,2699.5,6,0,
4.33E+17,1,11.68,,2,-0.06,MULTI-FAMILY,16.56,0.63,4.76,
4.33E+17,1,3.95,,1.04,0.01,RESIDENTIAL,5.52,0.63,0.4,
4.33E+17,1,5.99,,7.58,-0.21,MULTI-FAMILY,25.25,0.63,0,
4.33E+17,1,10.14,,2.12,-0.1,MULTI-FAMILY,17.74,0.63,7.48,
4.33E+17,1,9.3,,7.65,0.02,MULTI-FAMILY,46.33,1,4.69,
4.33E+17,1,1.82,,0.98,0.09,RESIDENTIAL,4.21,1,0,
4.33E+17,1,13.8,,3.43,-0.18,MULTI-FAMILY,21.02,0.63,5.71,
4.33E+17,1,5.59,,8.33,0.7,RESIDENTIAL,23.82,2,0,
4.33E+17,1,4.38,,1.82,0.41,RESIDENTIAL,6.98,1,0,
4.33E+17,1,239.27,,280.03,-0.01,COMMERCIAL,1541.23,6,0,
4.33E+17,1,239.27,,280.03,-0.01,MULTI-FAMILY,1541.23,0.75,0,
4.33E+17,1,239.27,,280.03,-0.01,BOAT DOCK,1541.23,3,0,
4.33E+17,1,239.27,,280.03,-0.01,BOAT DOCK,1541.23,4,0,
4.33E+17,1,239.27,,280.03,-0.01,HOTEL,1541.23,3,0,
4.33E+17,1,239.27,,280.03,-0.01,HOTEL,1541.23,4,0,
4.33E+17,1,239.27,,280.03,-0.01,RESIDENTIAL,1541.23,3,0,
4.33E+17,1,239.27,,280.03,-0.01,RESIDENTIAL,1541.23,1,0,
4.33E+17,1,239.27,,280.03,-0.01,COMMERCIAL,1541.23,3,0,
4.33E+17,1,239.27,,280.03,-0.01,RESIDENTIAL,1541.23,0.75,0,
4.33E+17,1,19.13,,5.43,0.12,RESIDENTIAL,34.82,0.63,11.88,
4.33E+17,1,4.92,,12.7,-0.01,RESIDENTIAL,82.16,0.63,0,
4.33E+17,1,18.7,,7.88,0.07,MULTI-FAMILY,52.7,0.63,9.97,
4.33E+17,1,5.21,,2.25,0.01,RESIDENTIAL,11.65,0.63,0.36,
4.34E+17,1,14.26,,5.89,-0.16,RESIDENTIAL,33.14,0.63,1.9,
4.34E+17,1,2.2,,1.36,0.01,RESIDENTIAL,4.71,0.63,0,
4.34E+17,1,2.79,,1.42,-0.1,RESIDENTIAL,6.52,0.63,0.4,
4.34E+17,1,7.84,,2.77,0.09,RESIDENTIAL,14.52,0.63,3.15,
4.34E+17,1,228.99,,329.04,-1.05,BOAT DOCK,1037.79,4,0,
4.34E+17,1,228.99,,329.04,-1.05,RESIDENTIAL,1037.79,1,0,
4.34E+17,1,228.99,,329.04,-1.05,BOAT DOCK,1037.79,6,0,
4.34E+17,1,3.94,,2.87,0.12,MULTI-FAMILY,17.45,0.63,1.78,
4.34E+17,1,11.15,,4,-0.02,RESIDENTIAL,19.24,0.63,4.26,
4.34E+17,1,19.08,,5.72,0.23,RESIDENTIAL,29.45,1,8.13,
4.34E+17,1,2.56,,0.42,0.02,MULTI-FAMILY,3.81,1,2,
4.34E+17,1,3.29,,2.03,-0.01,COMMERCIAL,8.27,0.63,0,
4.35E+17,1,11.09,,3.67,-0.29,RESIDENTIAL,18.94,0.63,3.98,
4.35E+17,1,3.47,,1.49,-0.08,RESIDENTIAL,7.6,0.63,0.36,
4.35E+17,1,14.72,,3.68,-0.01,RESIDENTIAL,21.69,0.63,7.74,
4.35E+17,-1,-0.13,,-0.05,-0.04,SPRINKLER,-0.03,2,0.32,74.39
4.35E+17,1,6.71,,1.21,0.04,RESIDENTIAL,9.72,0.63,4.33,
4.35E+17,-1,0.12,,-0.06,-0.04,CONSOLIDATED,-0.03,2,2.26,34.25
4.35E+17,1,20.91,,4.38,8.76,RESIDENTIAL,25.29,0.63,16.54,
4.35E+17,-1,0.84,Zero Read,0.1,-0.04,HOSPITAL,0.04,4,-0.16,4883.82
4.35E+17,-1,0.84,Zero Read,0.1,-0.04,COMMERCIAL,0.04,6,-0.16,4883.82
4.35E+17,-1,0.84,Zero Read,0.1,-0.04,BOAT DOCK,0.04,6,-0.16,4883.82
4.35E+17,1,0.65,,0.53,0.01,RESIDENTIAL,1.93,0.63,0,
4.35E+17,1,4.2,,2.94,-0.07,MULTI-FAMILY,16.03,1,0,
4.35E+17,1,10.17,,3.07,0.11,MULTI-FAMILY,19.18,0.63,6.62,
4.35E+17,1,22.66,,5.22,-0.03,RESIDENTIAL,38.04,1,6.52,
4.35E+17,1,3.53,,1.45,0.07,RESIDENTIAL,7.36,0.63,1.81,
4.35E+17,1,23.22,,13.71,-0.04,RESIDENTIAL,78.91,1,4.33,
4.35E+17,1,2.98,,1.7,0.11,MULTI-FAMILY,8.33,0.63,0.77,
4.35E+17,1,69.87,,20.27,0.73,COMMERCIAL,134.65,2,13.78,
4.36E+17,1,0.88,,0.76,-0.27,RESIDENTIAL,1.87,0.63,0,
4.36E+17,1,8.55,,5.96,-0.05,MULTI-FAMILY,37.14,0.63,2.97,
4.36E+17,1,16.05,,6.28,-0.28,RESIDENTIAL,34.23,0.63,2.58,
4.36E+17,1,8.57,,0.66,0.01,RESIDENTIAL,9.67,0.63,7.6,
4.36E+17,1,26.04,,6.12,0.41,RESIDENTIAL,35.16,1,14.83,
4.36E+17,1,2.58,,0.8,0.04,MULTI-FAMILY,5.98,1,1.47,
4.36E+17,1,33.34,,15.02,-0.07,RESIDENTIAL,68.1,1,8.19,
4.36E+17,1,229.14,,135.36,-0.04,COMMERCIAL,637.54,4,2.17,
4.36E+17,1,229.14,,135.36,-0.04,COMMERCIAL,637.54,3,2.17,
4.36E+17,1,229.14,,135.36,-0.04,BOAT DOCK,637.54,3,2.17,
4.36E+17,1,229.14,,135.36,-0.04,HOSPITAL,637.54,4,2.17,
4.36E+17,1,229.14,,135.36,-0.04,MULTI-FAMILY,637.54,3,2.17,
4.36E+17,1,229.14,,135.36,-0.04,BOAT DOCK,637.54,4,2.17,
4.36E+17,1,9.8,,2.71,0.09,MULTI-FAMILY,14.07,1,3.98,
4.36E+17,1,4.01,,0.81,-0.01,MULTI-FAMILY,5.69,1,2.53,
4.36E+17,1,8.89,,3.35,-0.06,RESIDENTIAL,18.03,0.63,5.18,
4.36E+17,1,20.31,,3.85,-0.81,RESIDENTIAL,27.86,0.63,15.2,
4.36E+17,1,8.64,,2.57,0.06,RESIDENTIAL,16.19,1,5.33,
4.37E+17,1,20.55,,9.3,0.2,RESIDENTIAL,46.04,1,0.71,
4.37E+17,-1,1.15,,-0.01,-0.05,CONSOLIDATED,-0.02,2,1.27,385.07
4.37E+17,1,5.29,,3.07,0.13,RESIDENTIAL,15.75,1,0.8,
4.37E+17,1,92.45,,24.67,-0.75,COMMERCIAL,136.58,2,30.17,
4.37E+17,-1,,Negative Read,,,,,,,
4.37E+17,1,16.79,,23.25,0.19,RESIDENTIAL,144.27,0.63,0,
4.37E+17,1,320.44,,414.85,0.03,BOAT DOCK,2990.52,3,0.37,
4.37E+17,1,320.44,,414.85,0.03,BOAT DOCK,2990.52,4,0.37,
4.37E+17,1,320.44,,414.85,0.03,COMMERCIAL,2990.52,4,0.37,
4.37E+17,1,320.44,,414.85,0.03,COMMERCIAL,2990.52,3,0.37,
4.37E+17,1,320.44,,414.85,0.03,CITY,2990.52,3,0.37,
4.37E+17,1,320.44,,414.85,0.03,MULTI-FAMILY,2990.52,1,0.37,
4.37E+17,1,320.44,,414.85,0.03,MULTI-FAMILY,2990.52,4,0.37,
4.37E+17,1,320.44,,414.85,0.03,MULTI-FAMILY,2990.52,3,0.37,
4.37E+17,1,1.64,,0.6,-0.02,COMMERCIAL,2.9,0.63,0,
4.37E+17,1,21.76,,7.9,-0.67,RESIDENTIAL,33.02,1,1.04,
4.37E+17,1,5.6,,1.87,0.25,RESIDENTIAL,7.99,0.63,0,
4.37E+17,1,21.37,,9.49,0.99,RESIDENTIAL,37.74,0.63,4.05,
4.37E+17,1,144.45,,96,3.05,CONSOLIDATED,307.41,2,1.1,
4.37E+17,1,19.36,,6.73,-0.17,RESIDENTIAL,39.67,0.63,9.62,
4.38E+17,1,0.36,,0.51,0.24,CONSOLIDATED,1.45,0.63,0,
4.38E+17,1,3.8,,0.78,-0.05,RESIDENTIAL,5.12,0.63,1.97,
4.38E+17,1,4.34,,2.18,-0.18,RESIDENTIAL,8.46,0.63,0,
